blk_read_time,blk_write_time,calls,local_blks_dirtied,local_blks_hit,local_blks_read,local_blks_written,max_time,mean_time,min_time,query,queryid,rows,shared_blks_dirtied,shared_blks_hit,shared_blks_read,shared_blks_written,stddev_time,temp_blks_read,temp_blks_written,total_time
0.0,0.0,2,0,0,0,0,0.006,0.0055,0.005,<insufficient privilege>,,0,0,0,0,0,0.0005,0,0,0.011
0.0,0.0,17,0,0,0,0,99.24,97.2600588235294,95.57,<insufficient privilege>,,816,0,3605,0,0,1.20179867505474,0,0,1653.421
0.0,0.0,2068,0,0,0,0,2.388,0.132955512572534,0.004,<insufficient privilege>,,0,0,14476,0,0,0.140428178995784,0,0,274.952000000001
0.0,0.0,6,0,0,0,0,0.632,0.567833333333333,0.519,<insufficient privilege>,,54,0,0,0,0,0.0369568066201012,0,0,3.407
0.0,0.0,172,0,0,0,0,89.523,1.0355523255814,0.038,<insufficient privilege>,,172,0,3036,17,0,7.8743488658565,0,0,178.115
0.0,0.0,1474,0,0,0,0,42.681,0.126272727272727,0.029,<insufficient privilege>,,1474,430,14924,30,0,1.48668113804435,0,0,186.126
0.0,0.0,6,0,0,0,0,0.019,0.017,0.014,<insufficient privilege>,,21,0,6,0,0,0.00163299316185545,0,0,0.102
0.0,0.0,11015,0,0,0,0,259.66,0.69405356332274,0.013,<insufficient privilege>,,10998,1704,440988,226,0,7.66612150071777,0,0,7645.00000000004
0.0,0.0,36,0,0,0,0,0.074,0.00833333333333333,0.004,<insufficient privilege>,,0,0,0,0,0,0.0113724814061547,0,0,0.3
0.0,0.0,12566,0,0,0,0,7.443,0.0762043609740566,0.062,<insufficient privilege>,,12566,0,125660,0,0,0.113243195220766,0,0,957.584000000055
0.0,0.0,780,0,0,0,0,0.13,0.00410641025641026,0.0,<insufficient privilege>,,0,0,0,0,0,0.00533471551986079,0,0,3.20299999999996
0.0,0.0,982,0,0,0,0,2.043,0.284274949083503,0.18,<insufficient privilege>,,153,0,0,0,0,0.11099154920835,0,0,279.158
0.0,0.0,238,0,0,0,0,0.073,0.0173067226890756,0.009,<insufficient privilege>,,238,0,329,0,0,0.00642363324366741,0,0,4.11899999999999
0.0,0.0,8879,0,0,0,0,4.183,0.177946728235162,0.142,<insufficient privilege>,,1660,0,80118,0,0,0.0737631655732628,0,0,1579.989
0.0,0.0,27104,0,0,0,0,3.393,0.00530239079102717,0.004,<insufficient privilege>,,0,0,27104,0,0,0.0256734252498532,0,0,143.715999999976
0.0,0.0,1116,0,0,0,0,12.683,5.88419265232975,0.476,<insufficient privilege>,,1116,1,45763,2,0,5.11163018010788,0,0,6566.75900000001
0.0,0.0,56664,0,0,0,0,2.767,0.011077721304532,0.003,<insufficient privilege>,,40,20,61833,0,0,0.0151940630864104,0,0,627.707999999836
0.0,0.0,2266,0,0,0,0,3.758,0.195082965578111,0.143,<insufficient privilege>,,14626,0,34402,0,0,0.13335009633193,0,0,442.058
0.0,0.0,29348,0,0,0,0,54.125,0.0147271364317842,0.002,<insufficient privilege>,,29348,352,90525,6,0,0.443282146068606,0,0,432.212000000002
0.0,0.0,68,0,0,0,0,0.092,0.0404558823529412,0.014,<insufficient privilege>,,2441,1,68,0,0,0.0198830653805528,0,0,2.751
0.0,0.0,578,0,0,0,0,234.355,4.93384775086505,0.021,<insufficient privilege>,,578,566,4902,153,0,17.1803584182113,0,0,2851.764
0.0,0.0,9,0,0,0,0,0.032,0.0155555555555556,0.009,<insufficient privilege>,,9,0,27,0,0,0.00614837125878085,0,0,0.14
0.0,0.0,2,0,0,0,0,0.005,0.0045,0.004,<insufficient privilege>,,0,0,0,0,0,0.0005,0,0,0.009
0.0,0.0,2,0,0,0,0,0.003,0.003,0.003,<insufficient privilege>,,0,0,0,0,0,0.0,0,0,0.006
0.0,0.0,59574,0,0,0,0,63.114,0.022087941048108,0.011,<insufficient privilege>,,59574,0,178718,4,0,0.261754979237491,0,0,1315.8670000001
0.0,0.0,4157,0,0,0,0,68.301,0.051533317296127,0.002,<insufficient privilege>,,48071,295,57781,3,0,1.16399232760115,0,0,214.224000000002
0.0,0.0,4738,0,0,0,0,9.07,0.0200850569860701,0.013,<insufficient privilege>,,0,0,14214,0,0,0.171184517493714,0,0,95.1630000000013
0.0,0.0,1814,0,0,0,0,0.613,0.025135611907387,0.013,<insufficient privilege>,,1814,26,10980,19,0,0.0206453574081124,0,0,45.5960000000001
0.0,0.0,585,0,0,0,0,11.902,1.67798632478632,0.477,<insufficient privilege>,,585,4,32518,0,0,3.11885644117643,0,0,981.622000000001
0.0,0.0,2,0,0,0,0,0.007,0.0055,0.004,<insufficient privilege>,,0,0,0,0,0,0.0015,0,0,0.011
0.0,0.0,2744,0,0,0,0,0.215,0.0100903790087464,0.007,<insufficient privilege>,,2744,0,2744,0,0,0.00673427295391777,0,0,27.6879999999999
0.0,0.0,312,0,0,0,0,43.612,0.198858974358974,0.031,<insufficient privilege>,,312,656,1510,11,0,2.46194240452304,0,0,62.0439999999999
0.0,0.0,6788,0,0,0,0,0.182,0.00109472598703594,0.0,<insufficient privilege>,,0,0,0,0,0,0.00296587573161493,0,0,7.43100000000048
0.0,0.0,39,0,0,0,0,38.46,1.04341025641026,0.023,<insufficient privilege>,,39,8,310,2,0,6.0699705178938,0,0,40.693
0.0,0.0,1452,0,0,0,0,0.294,0.0334579889807163,0.02,<insufficient privilege>,,45012,0,1452,0,0,0.0180357472808265,0,0,48.581
0.0,0.0,1290,0,0,0,0,1.649,0.0209511627906977,0.013,<insufficient privilege>,,1290,0,1290,0,0,0.0460672067463136,0,0,27.0269999999997
0.0,0.0,45843,0,0,0,0,2.17,0.00933852496564349,0.005,<insufficient privilege>,,0,0,0,0,0,0.0136813891004866,0,0,428.105999999938
0.0,0.0,11,0,0,0,0,0.021,0.0125454545454545,0.009,<insufficient privilege>,,0,0,11,0,0,0.00382250837120521,0,0,0.138
0.0,0.0,290,0,0,0,0,0.461,0.0670827586206897,0.038,<insufficient privilege>,,0,0,4853,0,0,0.0445149340997744,0,0,19.454
0.0,0.0,260,0,0,0,0,1.899,0.0622230769230769,0.035,<insufficient privilege>,,780,0,2335,5,0,0.115364857026247,0,0,16.178
0.0,0.0,12,0,0,0,0,0.021,0.0164166666666667,0.011,<insufficient privilege>,,12,0,12,0,0,0.00301270458042087,0,0,0.197
0.0,0.0,6,0,0,0,0,0.032,0.0283333333333333,0.025,<insufficient privilege>,,6,0,24,0,0,0.00228521820013368,0,0,0.17
0.0,0.0,17,0,0,0,0,0.099,0.0571176470588235,0.038,<insufficient privilege>,,21,0,220,0,0,0.0135598123921656,0,0,0.971
0.0,0.0,389,0,0,0,0,21.459,0.0803676092544987,0.017,<insufficient privilege>,,389,0,776,2,0,1.08535261519505,0,0,31.2629999999999
0.0,0.0,96,0,0,0,0,300.908,7.33027083333333,0.118,<insufficient privilege>,,0,0,1127,25,0,42.7340760382545,0,0,703.706
0.0,0.0,13710,0,0,0,0,0.068,0.0012218818380744,0.0,<insufficient privilege>,,0,0,0,0,0,0.00151190354530704,0,0,16.7519999999988
0.0,0.0,30,0,0,0,0,0.063,0.0416666666666667,0.032,<insufficient privilege>,,30,0,120,0,0,0.00946690140554037,0,0,1.25
0.0,0.0,1195,0,0,0,0,0.114,0.0140937238493724,0.004,<insufficient privilege>,,1195,20,1229,13,0,0.0105703264667709,0,0,16.8419999999999
0.0,0.0,37,0,0,0,0,0.122,0.0344594594594595,0.02,<insufficient privilege>,,37,0,253,0,0,0.0196132809314761,0,0,1.275
0.0,0.0,19346,0,0,0,0,103.284,0.0662487335883392,0.019,<insufficient privilege>,,19346,1146,161282,511,0,1.38970096291005,0,0,1281.64800000001
0.0,0.0,4216,0,0,0,0,44.299,0.196535341555978,0.062,<insufficient privilege>,,84320,1868,1491804,241,0,0.836546985699121,0,0,828.593000000003
0.0,0.0,2247,0,0,0,0,3.642,0.220634623943036,0.148,<insufficient privilege>,,18761,0,34356,0,0,0.13960688501533,0,0,495.765999999999
0.0,0.0,105,0,0,0,0,0.409,0.219066666666667,0.069,<insufficient privilege>,,368,0,2301,0,0,0.0856580429233608,0,0,23.002
0.0,0.0,11,0,0,0,0,0.04,0.03,0.024,<insufficient privilege>,,44,0,33,0,0,0.00523970852763257,0,0,0.33
0.0,0.0,121,0,0,0,0,0.051,0.0165123966942149,0.003,<insufficient privilege>,,108,0,115,0,0,0.00687926060614524,0,0,1.998
0.0,0.0,1091,0,0,0,0,0.637,0.133151237396884,0.008,<insufficient privilege>,,116068,0,6100,0,0,0.0939199692750411,0,0,145.268
0.0,0.0,33,0,0,0,0,0.029,0.00836363636363637,0.005,<insufficient privilege>,,33,0,0,0,0,0.00376441215836837,0,0,0.276
0.0,0.0,8,0,0,0,0,0.549,0.480375,0.401,<insufficient privilege>,,1016,23,3170,8,0,0.0516646336965627,0,0,3.843
0.0,0.0,1230,0,0,0,0,0.802,0.0188414634146341,0.012,<insufficient privilege>,,1230,0,3690,0,0,0.0264343962513898,0,0,23.1749999999998
0.0,0.0,331,0,0,0,0,0.355,0.0549969788519638,0.002,<insufficient privilege>,,323,28,1095,0,0,0.0287351168348616,0,0,18.204
0.0,0.0,14,0,0,0,0,0.753,0.565142857142857,0.431,<insufficient privilege>,,14,0,223,0,0,0.0977327676756932,0,0,7.912
0.0,0.0,586,0,0,0,0,8.648,0.340423208191126,0.242,<insufficient privilege>,,1049,0,6672,0,0,0.351218607585962,0,0,199.488
0.0,0.0,2,0,0,0,0,0.004,0.0035,0.003,<insufficient privilege>,,0,0,0,0,0,0.0005,0,0,0.007
0.0,0.0,30,0,0,0,0,0.082,0.019,0.014,<insufficient privilege>,,30,0,60,0,0,0.011991663771137,0,0,0.57
0.0,0.0,146234,0,0,0,0,23.548,0.0158717808444,0.006,<insufficient privilege>,,146234,15196,632579,190,0,0.0890607293778437,0,0,2320.99400000015
0.0,0.0,3192,0,0,0,0,28.324,0.400498746867168,0.073,<insufficient privilege>,,13680,0,539426,22,0,0.907504222322004,0,0,1278.392
0.0,0.0,39,0,0,0,0,0.102,0.0722820512820513,0.056,<insufficient privilege>,,84,0,570,0,0,0.0104708354868292,0,0,2.819
0.0,0.0,2,0,0,0,0,0.005,0.004,0.003,<insufficient privilege>,,0,0,0,0,0,0.001,0,0,0.008
0.0,0.0,2,0,0,0,0,0.006,0.005,0.004,<insufficient privilege>,,0,0,0,0,0,0.001,0,0,0.01
0.0,0.0,915,0,0,0,0,0.263,0.0242732240437158,0.021,<insufficient privilege>,,915,0,3660,0,0,0.0116574840047666,0,0,22.2099999999999
0.0,0.0,106,0,0,0,0,0.691,0.445754716981132,0.329,<insufficient privilege>,,476,0,10820,0,0,0.0714951919904415,0,0,47.25
0.0,0.0,34,0,0,0,0,10.378,1.69244117647059,0.153,<insufficient privilege>,,6,2,6778,4,0,3.24424590341637,0,0,57.543
0.0,0.0,5,0,0,0,0,0.16,0.1434,0.126,<insufficient privilege>,,5,3,60,0,0,0.0115169440391104,0,0,0.717
0.0,0.0,2,0,0,0,0,0.007,0.006,0.005,<insufficient privilege>,,0,0,0,0,0,0.001,0,0,0.012
0.0,0.0,76,0,0,0,0,0.037,0.0111184210526316,0.005,<insufficient privilege>,,76,0,0,0,0,0.00574219631844443,0,0,0.845000000000001
0.0,0.0,42,0,0,0,0,0.139,0.0704761904761905,0.036,<insufficient privilege>,,33,0,243,0,0,0.026517952674725,0,0,2.96
0.0,0.0,19,0,0,0,0,99.58,96.5097368421053,95.071,<insufficient privilege>,,684,0,3100,0,0,1.07902874661016,0,0,1833.685
0.0,0.0,13,0,0,0,0,0.136,0.0513846153846154,0.025,<insufficient privilege>,,13,8,26,0,0,0.0290663391400761,0,0,0.668
0.0,0.0,181,0,0,0,0,0.031,0.00703867403314917,0.003,<insufficient privilege>,,0,0,0,0,0,0.00359767365117731,0,0,1.274
0.0,0.0,49,0,0,0,0,0.024,0.0117142857142857,0.008,SET standard_conforming_strings = ON,4274443095,0,0,0,0,0,0.00385978745317323,0,0,0.574
0.0,0.0,224,0,0,0,0,0.334,0.0239017857142857,0.011,<insufficient privilege>,,1118,0,224,0,0,0.0217719346790396,0,0,5.354
0.0,0.0,16,0,0,0,0,0.009,0.00825,0.007,<insufficient privilege>,,0,0,32,0,0,0.000559016994374948,0,0,0.132
0.0,0.0,1000,0,0,0,0,0.125,0.013486,0.007,<insufficient privilege>,,1000,11,1022,11,0,0.00941062187105614,0,0,13.4859999999999
0.0,0.0,2,0,0,0,0,0.005,0.004,0.003,<insufficient privilege>,,0,0,0,0,0,0.001,0,0,0.008
0.0,0.0,53829,0,0,0,0,5.42,0.0165664790354642,0.011,<insufficient privilege>,,0,0,161487,0,0,0.0300018642886688,0,0,891.757000000018
0.0,0.0,141,0,0,0,0,0.027,0.0118085106382979,0.007,<insufficient privilege>,,0,0,0,0,0,0.00440810808972941,0,0,1.665
0.0,0.0,504,0,0,0,0,180.391,0.507619047619048,0.006,<insufficient privilege>,,0,0,3516,12,0,8.0226825651638,0,0,255.84
0.0,0.0,48,0,0,0,0,0.041,0.007125,0.002,<insufficient privilege>,,36,0,132,0,0,0.00687272689694564,0,0,0.342
0.0,0.0,44608,0,0,0,0,6.615,0.0356840252869447,0.023,<insufficient privilege>,,44608,0,318570,10,0,0.0915683722594866,0,0,1591.79299999992
0.0,0.0,114,0,0,0,0,0.066,0.0160263157894737,0.012,<insufficient privilege>,,114,0,228,0,0,0.0063279670612565,0,0,1.827
0.0,0.0,224,0,0,0,0,4.105,1.72620982142857,1.361,<insufficient privilege>,,672,0,41216,0,0,0.272261225158795,0,0,386.671
0.0,0.0,408,0,0,0,0,0.54,0.0779803921568627,0.043,<insufficient privilege>,,408,0,3895,0,0,0.0453854365499177,0,0,31.816
0.0,0.0,4803,0,0,0,0,72.399,0.213872163231314,0.073,<insufficient privilege>,,19212,734,374047,64,0,1.57965329924209,0,0,1027.228
0.0,0.0,2,0,0,0,0,0.004,0.0035,0.003,<insufficient privilege>,,0,0,0,0,0,0.0005,0,0,0.007
0.0,0.0,212,0,0,0,0,59.717,0.72688679245283,0.024,<insufficient privilege>,,424,0,834,9,0,5.966007442833,0,0,154.1
0.0,0.0,574,0,0,0,0,36.565,22.9741777003484,10.813,<insufficient privilege>,,2870,0,1354410,0,0,2.57476362498,0,0,13187.178
0.0,0.0,1828,0,0,0,0,12.211,1.12934026258206,0.14,<insufficient privilege>,,1828,0,35384,0,0,2.77157415263689,0,0,2064.434
0.0,0.0,161,0,0,0,0,0.269,0.0342670807453416,0.006,<insufficient privilege>,,1214,36,161,0,0,0.0230666756386421,0,0,5.517
0.0,0.0,9792,0,0,0,0,23.345,0.0289603758169934,0.012,<insufficient privilege>,,9792,1,37528,12,0,0.270577862282514,0,0,283.579999999986
0.0,0.0,69,0,0,0,0,0.043,0.0171884057971014,0.008,<insufficient privilege>,,44,0,69,0,0,0.00610125993716347,0,0,1.186
0.0,0.0,44,0,0,0,0,0.057,0.0306590909090909,0.024,<insufficient privilege>,,88,0,88,0,0,0.0072203726352409,0,0,1.349
0.0,0.0,3197,0,0,0,0,1.788,0.0430628714419769,0.012,<insufficient privilege>,,3193,2,13036,0,0,0.0421644840697964,0,0,137.672000000001
0.0,0.0,43,0,0,0,0,0.015,0.0012093023255814,0.0,<insufficient privilege>,,0,0,0,0,0,0.0021733923706895,0,0,0.052
0.0,0.0,4,0,0,0,0,0.771,0.6425,0.555,<insufficient privilege>,,40,0,128,0,0,0.0857714987627009,0,0,2.57
0.0,0.0,1,0,0,0,0,0.005,0.005,0.005,<insufficient privilege>,,0,0,0,0,0,0.0,0,0,0.005
0.0,0.0,12843,0,0,0,0,196.266,0.0314884372810091,0.008,<insufficient privilege>,,51372,0,12839,4,0,1.73247071663835,0,0,404.405999999999
0.0,0.0,20394,0,0,0,0,0.976,0.00517662057467882,0.004,<insufficient privilege>,,0,0,20394,0,0,0.0115497393900865,0,0,105.571999999999
0.0,0.0,9,0,0,0,0,4.035,3.30422222222222,2.769,<insufficient privilege>,,3,7,4887,0,0,0.359576534204635,0,0,29.738
0.0,0.0,29792,0,0,0,0,0.87,0.0158467373791622,0.008,<insufficient privilege>,,0,0,0,0,0,0.00915401142543542,0,0,472.105999999978
0.0,0.0,48,0,0,0,0,0.108,0.0695833333333333,0.053,<insufficient privilege>,,48,0,384,0,0,0.0149789203734967,0,0,3.34
0.0,0.0,115266,0,0,0,0,27.738,7.93913205975749,3.557,<insufficient privilege>,,3457980,0,380989157,0,0,1.94349931823163,0,0,915111.995999999
0.0,0.0,549,0,0,0,0,0.302,0.0389817850637523,0.03,<insufficient privilege>,,549,0,2196,0,0,0.0145544526108892,0,0,21.401
0.0,0.0,32,0,0,0,0,0.322,0.24046875,0.19,<insufficient privilege>,,36,0,896,0,0,0.029411928250924,0,0,7.695
0.0,0.0,25915,0,0,0,0,3.984,0.0159309280339572,0.007,<insufficient privilege>,,0,0,0,0,0,0.0281216743603244,0,0,412.849999999982
0.0,0.0,293,0,0,0,0,1.159,0.0859624573378839,0.058,<insufficient privilege>,,3,0,3482,0,0,0.0712131968785361,0,0,25.187
0.0,0.0,168,0,0,0,0,0.081,0.0349761904761905,0.027,<insufficient privilege>,,588,0,2772,0,0,0.00699825861073785,0,0,5.87599999999999
0.0,0.0,231,0,0,0,0,0.134,0.0480692640692641,0.015,<insufficient privilege>,,793,0,549,0,0,0.0226187000532546,0,0,11.104
0.0,0.0,21,0,0,0,0,0.559,0.34147619047619,0.28,<insufficient privilege>,,21,0,192,0,0,0.0614999953911102,0,0,7.171
0.0,0.0,1425,0,0,0,0,0.454,0.0456147368421052,0.022,<insufficient privilege>,,1425,49,9041,37,0,0.0252679880762592,0,0,65.0009999999997
0.0,0.0,8607,0,0,0,0,19.216,0.0378665040083652,0.023,<insufficient privilege>,,483215,2742,17210,4,0,0.211189918755117,0,0,325.916999999996
0.0,0.0,8,0,0,0,0,3.354,1.329375,0.463,<insufficient privilege>,,13072,25,13715,0,0,1.04838684862745,0,0,10.635
0.0,0.0,91106,0,0,0,0,69.58,0.126653535442231,0.007,<insufficient privilege>,,2273387,3,1654353,108,0,0.357909776671536,0,0,11538.8969999996
0.0,0.0,39,0,0,0,0,0.761,0.589205128205128,0.386,<insufficient privilege>,,39,0,1983,0,0,0.106254696303373,0,0,22.979
0.0,0.0,4551,0,0,0,0,19.845,11.1717387387387,0.628,<insufficient privilege>,,22755,0,423275,0,0,0.970974297061927,0,0,50842.583
0.0,0.0,2,0,0,0,0,0.004,0.0035,0.003,<insufficient privilege>,,0,0,0,0,0,0.0005,0,0,0.007
0.0,0.0,39,0,0,0,0,0.07,0.0393076923076923,0.02,<insufficient privilege>,,28,0,39,0,0,0.0115872472918619,0,0,1.533
0.0,0.0,194655,0,0,0,0,5.813,0.0156066476586782,0.01,<insufficient privilege>,,0,0,583964,1,0,0.0396751069127784,0,0,3037.91199999888
0.0,0.0,1260,0,0,0,0,0.45,0.0189079365079365,0.011,<insufficient privilege>,,1260,0,1260,0,0,0.014290448598236,0,0,23.8239999999999
0.0,0.0,1036,0,0,0,0,18.888,8.98984845559846,0.62,<insufficient privilege>,,5180,0,101370,0,0,4.46682757687732,0,0,9313.483
0.0,0.0,147,0,0,0,0,0.064,0.0144421768707483,0.007,<insufficient privilege>,,145,0,253,0,0,0.0066589709851419,0,0,2.123
0.0,0.0,8,0,0,0,0,12.199,9.838625,8.99,<insufficient privilege>,,41,1,5415,0,0,0.99078415125344,0,0,78.709
0.0,0.0,1452,0,0,0,0,1.707,0.0622100550964188,0.039,<insufficient privilege>,,43560,0,1452,0,0,0.0645161955300519,0,0,90.3290000000004
0.0,0.0,842,0,0,0,0,1.007,0.0269881235154394,0.003,<insufficient privilege>,,15,0,7219,0,0,0.0568146534537757,0,0,22.7240000000001
0.0,0.0,18,0,0,0,0,0.121,0.104,0.088,<insufficient privilege>,,69,0,126,0,0,0.0103440804327886,0,0,1.872
0.0,0.0,195,0,0,0,0,2.292,0.601317948717949,0.17,<insufficient privilege>,,3510,0,84206,1,0,0.298767127282287,0,0,117.257
0.0,0.0,12,0,0,0,0,0.024,0.0161666666666667,0.012,<insufficient privilege>,,12,0,36,0,0,0.00307769755210323,0,0,0.194
0.0,0.0,1597,0,0,0,0,0.252,0.00437132122730118,0.002,<insufficient privilege>,,1597,0,0,0,0,0.00654729943860572,0,0,6.98099999999988
0.0,0.0,24,0,0,0,0,0.011,0.006,0.003,<insufficient privilege>,,0,0,0,0,0,0.00180277563773199,0,0,0.144
0.0,0.0,39,0,0,0,0,0.158,0.124589743589744,0.107,<insufficient privilege>,,0,0,780,0,0,0.0122949185849755,0,0,4.859
0.0,0.0,2,0,0,0,0,0.003,0.0025,0.002,<insufficient privilege>,,0,0,0,0,0,0.0005,0,0,0.005
0.0,0.0,12149,0,0,0,0,92.544,0.0914425878673147,0.039,<insufficient privilege>,,173561,704,160683,11,0,0.840092790049456,0,0,1110.93600000001
0.0,0.0,114,0,0,0,0,0.701,0.0217456140350877,0.013,<insufficient privilege>,,114,0,228,0,0,0.0639799600482906,0,0,2.479
0.0,0.0,96,0,0,0,0,0.182,0.0187708333333333,0.011,<insufficient privilege>,,96,7,287,8,0,0.0212566064077082,0,0,1.802
0.0,0.0,2,0,0,0,0,0.005,0.0045,0.004,<insufficient privilege>,,0,0,0,0,0,0.0005,0,0,0.009
0.0,0.0,85855,0,0,0,0,4.378,0.00311487973909498,0.001,<insufficient privilege>,,85855,465,86780,467,0,0.0187936289340629,0,0,267.428000000049
0.0,0.0,16,0,0,0,0,0.03,0.0141875,0.009,<insufficient privilege>,,16,0,48,0,0,0.00457190810821915,0,0,0.227
0.0,0.0,12566,0,0,0,0,2.434,0.0246090243514245,0.02,<insufficient privilege>,,12566,0,50264,0,0,0.0275337567714251,0,0,309.236999999981
0.0,0.0,2946,0,0,0,0,0.082,0.011592328581127,0.006,<insufficient privilege>,,0,0,0,0,0,0.00514169182092587,0,0,34.1510000000003
0.0,0.0,310,0,0,0,0,0.061,0.011241935483871,0.005,<insufficient privilege>,,310,0,0,0,0,0.00565310500998365,0,0,3.48499999999999
0.0,0.0,2,0,0,0,0,0.005,0.004,0.003,<insufficient privilege>,,0,0,0,0,0,0.001,0,0,0.008
0.0,0.0,16,0,0,0,0,14.067,7.4495,1.157,FETCH FORWARD ALL FROM "stitch_cursor",412705810,0,0,30632,0,0,5.51755706812354,0,0,119.192
0.0,0.0,337,0,0,0,0,0.042,0.00748071216617211,0.005,<insufficient privilege>,,337,0,0,0,0,0.0032042834040966,0,0,2.52099999999999
0.0,0.0,495,0,0,0,0,0.064,0.00448484848484848,0.002,<insufficient privilege>,,0,0,0,0,0,0.00390017776430828,0,0,2.21999999999999
0.0,0.0,1,0,0,0,0,0.003,0.003,0.003,<insufficient privilege>,,0,0,0,0,0,0.0,0,0,0.003
0.0,0.0,10668,0,0,0,0,1.326,0.00517154105736783,0.002,<insufficient privilege>,,0,0,0,0,0,0.0133274783727971,0,0,55.1700000000019
0.0,0.0,42,0,0,0,0,1825.92,81.2276904761905,6.227,<insufficient privilege>,,175857,0,184761,0,0,276.448436439049,0,0,3411.563
0.0,0.0,1452,0,0,0,0,0.998,0.0360282369146005,0.023,<insufficient privilege>,,45012,0,1452,0,0,0.0324649402151385,0,0,52.3129999999999
0.0,0.0,1236,0,0,0,0,0.382,0.0179635922330097,0.013,<insufficient privilege>,,1236,0,3708,0,0,0.0112738550265908,0,0,22.2029999999999
0.0,0.0,237,0,0,0,0,0.073,0.0257552742616034,0.017,<insufficient privilege>,,2370,0,237,0,0,0.00705308560035691,0,0,6.104
0.0,0.0,239,0,0,0,0,0.054,0.012071129707113,0.007,<insufficient privilege>,,0,0,0,0,0,0.00567081303527845,0,0,2.88499999999999
0.0,0.0,18482,0,0,0,0,125.164,0.132624283086246,0.011,<insufficient privilege>,,17253,10523,61032,38,0,2.05289524374188,0,0,2451.16199999999
0.0,0.0,8607,0,0,0,0,252.827,0.519321598698733,0.003,<insufficient privilege>,,8024368,248,95053,46,0,2.88863535312115,0,0,4469.801
0.0,0.0,1,0,0,0,0,0.033,0.033,0.033,<insufficient privilege>,,0,0,0,0,0,0.0,0,0,0.033
0.0,0.0,6,0,0,0,0,0.116,0.0438333333333333,0.008,<insufficient privilege>,,16,0,29,0,0,0.0454877883490601,0,0,0.263
0.0,0.0,17,0,0,0,0,0.054,0.0379411764705882,0.02,<insufficient privilege>,,17,14,95,0,0,0.0126838043478116,0,0,0.645
0.0,0.0,3683,0,0,0,0,3.431,0.288034482758621,0.208,<insufficient privilege>,,4291,0,34977,0,0,0.116183217143801,0,0,1060.831
0.0,0.0,5,0,0,0,0,0.087,0.0734,0.068,<insufficient privilege>,,20,0,100,0,0,0.00728285658241324,0,0,0.367
0.0,0.0,5734,0,0,0,0,9.556,0.0806311475409838,0.063,<insufficient privilege>,,5734,0,57340,0,0,0.17348703944713,0,0,462.338999999995
0.0,0.0,30,0,0,0,0,0.464,0.285333333333333,0.202,<insufficient privilege>,,30,0,971,0,0,0.0560935726165564,0,0,8.56
0.0,0.0,8,0,0,0,0,0.74,0.39,0.273,<insufficient privilege>,,24,0,272,0,0,0.141765651693208,0,0,3.12
0.0,0.0,154,0,0,0,0,44.553,6.68251298701299,0.892,<insufficient privilege>,,154,0,61904,7,0,5.95853356429619,0,0,1029.107
0.0,0.0,135,0,0,0,0,0.207,0.0483481481481482,0.021,<insufficient privilege>,,135,37,1266,0,0,0.0291039817865168,0,0,6.527
0.0,0.0,233,0,0,0,0,0.282,0.0850729613733906,0.049,<insufficient privilege>,,233,0,1635,0,0,0.0361003465355339,0,0,19.822
0.0,0.0,2919,0,0,0,0,1.335,0.00196779719081877,0.0,<insufficient privilege>,,0,0,0,0,0,0.0247460204249254,0,0,5.7439999999999
0.0,0.0,24218,0,0,0,0,12.176,0.0699724585019407,0.033,<insufficient privilege>,,52388,1,262077,18,0,0.17787030415423,0,0,1694.59300000002
0.0,0.0,12,0,0,0,0,0.383,0.297416666666667,0.249,<insufficient privilege>,,0,0,470,0,0,0.0365660551452968,0,0,3.569
0.0,0.0,293,0,0,0,0,1.067,0.133679180887372,0.073,<insufficient privilege>,,488,0,5884,0,0,0.0736433579766233,0,0,39.168
0.0,0.0,31,0,0,0,0,0.077,0.0374516129032258,0.015,<insufficient privilege>,,0,0,15,0,0,0.0199059704282124,0,0,1.161
0.0,0.0,5,0,0,0,0,0.284,0.153,0.104,<insufficient privilege>,,5,12,63,2,0,0.0662178223743427,0,0,0.765
0.0,0.0,69,0,0,0,0,0.075,0.0214347826086956,0.016,<insufficient privilege>,,483,0,69,0,0,0.00922265367965045,0,0,1.479
0.0,0.0,525,0,0,0,0,0.137,0.0373466666666666,0.019,<insufficient privilege>,,520,66,525,0,0,0.0110702438280599,0,0,19.607
0.0,0.0,238,0,0,0,0,0.181,0.0182857142857143,0.002,<insufficient privilege>,,13,0,100,0,0,0.0267747036193038,0,0,4.352
0.0,0.0,18,0,0,0,0,0.036,0.00722222222222222,0.002,<insufficient privilege>,,18,2,54,0,0,0.00827013069596818,0,0,0.13
0.0,0.0,1,0,0,0,0,0.026,0.026,0.026,<insufficient privilege>,,0,0,0,0,0,0.0,0,0,0.026
0.0,0.0,1148,0,0,0,0,0.064,0.00545121951219511,0.003,<insufficient privilege>,,0,0,0,0,0,0.00298227462307282,0,0,6.2579999999999
0.0,0.0,384,0,0,0,0,0.167,0.0201614583333333,0.009,<insufficient privilege>,,2514,0,384,0,0,0.0102629478159671,0,0,7.74199999999999
0.0,0.0,18351649,0,0,0,0,130.368,0.117973976507493,0.024,<insufficient privilege>,,18351649,0,213092375,914,0,0.110672725739796,0,0,2165017.00799173
